Quelle;GUID;Kategorie;Typ;Familie;Zusatzinfo;Menge;Einheit;Ebene;Schichtaufbau;Dicke_mm;Fläche_m2;Länge_m;BKP_Code;BKP_Beschreibung;KI_Konfidenz
Snowdon Towers Sample Architectural;921cae3c-b889-4ca8-aa7a-6b3858702e7f-001fde8f;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;234;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001fe4b2;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;153;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001fe4b3;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;154;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001fe4b4;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;158;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001fe4b5;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;159;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaa8;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;210;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaa9;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;211;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaaa;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;213;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaab;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;214;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaf5;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;216;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaf6;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;217;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaf7;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;221;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feaf8;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;222;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feb42;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;223;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feb43;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;235;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feb44;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;236;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d26415e6-6c84-41f1-aca3-44e7e954b7b1-001feb45;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;237;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001fef1e;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;19;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001fef20;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;20;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001fef21;Beleuchtung;36'';Recessed Lamp - Linear - LED;21;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001fef22;Beleuchtung;36'';Recessed Lamp - Linear - LED;22;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001fef23;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;51;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001fef24;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;56;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff83a;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;50;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff83b;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;52;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff83c;Beleuchtung;36'';Recessed Lamp - Linear - LED;53;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff83d;Beleuchtung;36'';Recessed Lamp - Linear - LED;54;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff83e;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;55;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff83f;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;57;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff87e;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;58;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff87f;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;59;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff880;Beleuchtung;36'';Recessed Lamp - Linear - LED;139;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff881;Beleuchtung;36'';Recessed Lamp - Linear - LED;140;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff882;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;144;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff883;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;145;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff8c3;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;146;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff8c4;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;147;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff8c5;Beleuchtung;36'';Recessed Lamp - Linear - LED;151;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff8c6;Beleuchtung;36'';Recessed Lamp - Linear - LED;152;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff8c7;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;160;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff908;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;165;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff909;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;166;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff90a;Beleuchtung;36'';Recessed Lamp - Linear - LED;238;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff90b;Beleuchtung;36'';Recessed Lamp - Linear - LED;239;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c76093c6-f4d4-475f-8606-be2ece4382cd-001ff90c;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;240;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-001ffeab;Beleuchtung;24'';Recessed Lamp - Linear - LED;18;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200001;Beleuchtung;24'';Recessed Lamp - Linear - LED;23;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200004;Beleuchtung;24'';Recessed Lamp - Linear - LED;24;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200007;Beleuchtung;24'';Recessed Lamp - Linear - LED;25;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020000a;Beleuchtung;24'';Recessed Lamp - Linear - LED;26;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002006be;Beleuchtung;24'';Recessed Lamp - Linear - LED;28;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020072d;Beleuchtung;24'';Recessed Lamp - Linear - LED;27;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200731;Beleuchtung;24'';Recessed Lamp - Linear - LED;29;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200733;Beleuchtung;24'';Recessed Lamp - Linear - LED;30;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200735;Beleuchtung;24'';Recessed Lamp - Linear - LED;31;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002007e7;Beleuchtung;36'';Recessed Lamp - Linear - LED;32;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200824;Beleuchtung;36'';Recessed Lamp - Linear - LED;33;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200899;Beleuchtung;36'';Recessed Lamp - Linear - LED;34;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020089b;Beleuchtung;36'';Recessed Lamp - Linear - LED;180;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020089c;Beleuchtung;36'';Recessed Lamp - Linear - LED;182;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020089e;Beleuchtung;36'';Recessed Lamp - Linear - LED;183;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020089f;Beleuchtung;36'';Recessed Lamp - Linear - LED;184;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002008a1;Beleuchtung;36'';Recessed Lamp - Linear - LED;185;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002008a2;Beleuchtung;36'';Recessed Lamp - Linear - LED;186;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002008a4;Beleuchtung;36'';Recessed Lamp - Linear - LED;187;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002008a5;Beleuchtung;36'';Recessed Lamp - Linear - LED;253;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002008a7;Beleuchtung;36'';Recessed Lamp - Linear - LED;254;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002008a8;Beleuchtung;36'';Recessed Lamp - Linear - LED;280;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002008aa;Beleuchtung;36'';Recessed Lamp - Linear - LED;281;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200962;Beleuchtung;36'';Recessed Lamp - Linear - LED;282;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020097f;Beleuchtung;36'';Recessed Lamp - Linear - LED;284;1.0;Stk;L2;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002009e9;Beleuchtung;36'';Recessed Lamp - Linear - LED;285;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002009eb;Beleuchtung;36'';Recessed Lamp - Linear - LED;299;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200a7a;Beleuchtung;36'';Recessed Lamp - Linear - LED;300;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200ac2;Beleuchtung;36'';Recessed Lamp - Linear - LED;305;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200b29;Beleuchtung;36'';Recessed Lamp - Linear - LED;309;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200b2b;Beleuchtung;36'';Recessed Lamp - Linear - LED;355;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200b2d;Beleuchtung;36'';Recessed Lamp - Linear - LED;356;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200b2f;Beleuchtung;36'';Recessed Lamp - Linear - LED;359;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200b31;Beleuchtung;36'';Recessed Lamp - Linear - LED;360;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200b33;Beleuchtung;36'';Recessed Lamp - Linear - LED;363;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200cf3;Beleuchtung;36'';Recessed Lamp - Linear - LED;364;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200d20;Beleuchtung;36'';Recessed Lamp - Linear - LED;367;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200f72;Beleuchtung;36'';Recessed Lamp - Linear - LED;368;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-00200f74;Beleuchtung;36'';Recessed Lamp - Linear - LED;371;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020128a;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;444;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020128b;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;445;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020128c;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;448;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-0020128d;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;449;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002013cd;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;388;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002013ce;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;389;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002013cf;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;390;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;c0f5c8ed-3fb4-4125-b1d2-ad22092f5193-002013d0;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;391;1.0;Stk;;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-002019de;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;392;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-002019df;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;393;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-002019e0;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;394;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-002019e1;Beleuchtung;"4"" Trimmed Downlight";Recessed Lamp - Round - LED;395;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-00201bc0;Beleuchtung;36'';Recessed Lamp - Linear - LED;396;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-00201bc1;Beleuchtung;36'';Recessed Lamp - Linear - LED;397;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-00201d12;Beleuchtung;"18"" 120V";Downlight - Under Cabinet;398;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-00201d13;Beleuchtung;"18"" 120V";Downlight - Under Cabinet;399;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d9909760-5396-4778-82d9-59b084915d9c-00201d14;Beleuchtung;"24"" 120V";Downlight - Under Cabinet;400;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d79fde21-3824-41e1-a295-4466aff1e46f-00229fad;Beleuchtung;24'';Recessed Lamp - Linear - LED;401;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;d79fde21-3824-41e1-a295-4466aff1e46f-00229faf;Beleuchtung;24'';Recessed Lamp - Linear - LED;402;1.0;Stk;L4;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;2836a5ef-5490-4f09-ac8c-3788e37a4302-00230c69;Beleuchtung;68W Rectangle;Downlight - Rectangle - LED;405;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;2836a5ef-5490-4f09-ac8c-3788e37a4302-00230c91;Beleuchtung;68W Rectangle;Downlight - Rectangle - LED;406;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;2836a5ef-5490-4f09-ac8c-3788e37a4302-00230cb9;Beleuchtung;68W Rectangle;Downlight - Rectangle - LED;407;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;2836a5ef-5490-4f09-ac8c-3788e37a4302-00230ce9;Beleuchtung;68W Rectangle;Downlight - Rectangle - LED;408;1.0;Stk;L1 - Block 35;;;;;D;Technik Gebäude;0.95
Snowdon Towers Sample Architectural;1400f7c0-e069-4954-9d8d-4151ef4f675d-000bcf21;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;88a4e542-5134-43c6-8a51-272693a47893-000bfe2b;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;88a4e542-5134-43c6-8a51-272693a47893-000bff97;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;c2074c86-4f71-4891-b420-05ffb69fa016-000c00a9;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;c2074c86-4f71-4891-b420-05ffb69fa016-000c0284;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;c2074c86-4f71-4891-b420-05ffb69fa016-000c02b5;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;c2074c86-4f71-4891-b420-05ffb69fa016-000c0305;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;c2074c86-4f71-4891-b420-05ffb69fa016-000c0336;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;c2074c86-4f71-4891-b420-05ffb69fa016-000c0367;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;76d1b90c-43bc-4027-9d99-b8556ed101f9-000c3652;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;76d1b90c-43bc-4027-9d99-b8556ed101f9-000c553b;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;8dd6f36e-c3c3-4f56-8d51-5f14900ffe7e-000cc96f;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;1e1216bb-7a57-4652-adb5-2002d71ed03d-000dd69a;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddc61;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd2c;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;1e1216bb-7a57-4652-adb5-2002d71ed03d-000ddd51;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
Snowdon Towers Sample Architectural;1e1216bb-7a57-4652-adb5-2002d71ed03d-000dddd4;Allgemein;"18"" Deep";Closet Shelf and Pole;;1.0;Stk;;;;;;J;Ausstattung Gebäude;0.9
